"December 10, 2005",Near Port Harcourt,Nigeria,Abuja,Port Harcourt,McDonnell DC-9-32,Sosoliso Airlines,110   ,108   ,"The plane crash-landed and burst into flames in a lightning storm while attempting to land at Port Harcourt Airport. Pilot error. The crew's decision to continue to approach below the decision altitude without having the runway in sight.  It was recommended to improve the training of Nigerian pilots to recognize and recover from adverse weather conditions including windshear. Also, airports and aircraft should be equipped with instruments to detect windshear. In addition, it was recommended that airports and aircraft be equipped with instruments to detect windshear."
"December 19, 2005",Off Miami Beach,Florida,"Miami, Florida","Bimini, Bahamas",Grumman G73T Turbo Mallard,Chalk's Ocean Airways,20   ,20   ,"The seaplane crashed off Miami Beach next to a jetty as it was taking off. There was an explosion and fire and the right wing separated prior to the plane impacting the water. Examination of the wreckage revealed fatigue cracks in the right wing. The failure of Chalk's Ocean Airways' maintenance program to identify and properly repair fatigue cracks in the wing, and the failure of the FAA to detect and correct deficiencies in the company's maintenance program. Although a 16-inch crack in the wing had been patched, a more significant flaw in a nearby support beam hadn't been repaired. The carrier had no record of patching the crack."
"December 23, 2005",Nardaran,Azerbaijan,"Baku, Azerbaijan","Aktau, Kazakhstan",Antonov AN-140-100,Azerbaijan Airlines,23   ,23   ,The plane crashed along the shore of the Caspian Sea 8 minutes after taking off from Baku. Instrument failure left the crew unable to control the aircraft.
"January 02, 2006",Near Karkov,,Moscow,Karkov,British Aerospace BAe-125-700A,Evolga,3   ,3   ,"On a positionning flight from Sheremetyevo to Kharkov to pick up passengers, while on final approach, the aircraft crashed in a frozen lake 3 km from runway threshold."
"January 07, 2006",Near Tal Afar,Iraq,,,UH-60L Black Hawk,Military - US Army,12   ,12   ,Crashed in bad weather.
"January 08, 2006",Bukalaza,Uganda,Entebbe,Kinshasa,Antonov 12,Service Air,6   ,6   ,The cargo plane carrying humanitarian relief items crashed shortly after takeoff. The cause was determined to be engine failure and an overweight and improperly balanced plane.
"January 09, 2006",Near Orumiyeh,Iran,Tehran,Orumiyeh,Dassault Falcon 20,Military - Iranian Revolutionary Guard Corps Air Force,11   ,11   ,"After a flyby to check on a stuck landing gear, the plane suffered a double engine flame-out and crashed into a field in poor weather conditions."
"January 19, 2006",Near Telkibanya,Hungary,Pristina,Kosice,Antonov AN-24V,Military - Slovak Air Force,43   ,42   ,"A plane carrying peacekeeping soldiers crashed in a snowy forest at an altitude of 2,300 feet after taking the wrong flight path. The plane crashed about 18 miles from its destination of Kosice. Pilot error. The pilot chose to land without the help of the airport's radars, relying only on his own visual contact with the airport."
"February 05, 2006",Near Watertown,Wisconson,,,Shorts 360-100 /Shorts 360-300,Air Cargo Carriers,3   ,3   ,"The cargo plane was on a test flight. While flying in formation with another plane taking pictures the left wing impacted the left wing and engine of the other plane. The plane lost contorl, crashed and burned. The flight crew failed to maintain clearance from another aircraft as they turned to break formation flight while maneuvering. Contributing to the accident was the decision of both flight crews to fly in formation."
"February 08, 2006",Near Paris,Tennessee,"Dayton, Ohio",,Swearingen SA.226TC Metro II,TriCoastal Air,1   ,1   ,"The pilot of the cargo flight reported he had an asymmetric fuel condition. The pilot  asked for a lower altitude and controllers cleared the flight to 4,000 feet. About a minute later the pilot transmitted six ""Maydays."" The airplane then descended in  a near vertical dive until it crashed into a pasture. The pilot's inflight loss of control following a reported fuel asymmetry condition for undetermined reasons."
"March 31, 2006",Rio Bonito,Brazil,Macaé,Rio de Janeiro,Let L410UVP-E20,Team Air,19   ,19   ,"Twenty minutes after taking off from Macaé, the plane disappeared of Rio de Janeiro radar. The crew was flying VFR in poor weather conditions and changed their route attempting to fly to the coast. The plane crashed in a wooded area, exploded and burned."
"April 10, 2006",Marsabit,Kenya,Nairobi,Eastleigh AFB,Harbin Yunshuji Y-12-II,Military - Kenya Air Force,17   ,14   ,While on approach the airplane flew into the side of Mount Marsabit which was obscured by clouds.
"April 23, 2006",Kousséri,Cameroon,Sebha,N'Djamena,Antonov 74TK-200,Military - Lybian Arab Air Force,6   ,6   ,"Upon arrival of the cargo flight, the crew indicated a technical problem to ATC and few minutes later the plane crashed in an open field located near N'Djamena,"
"April 24, 2006",Lashkar Gah,Afghanistan,Kabul,Kandahar,Antonov AN-32B,U.S. Government (leased),16   ,2   ,A cargo plane carrying U.S. anti-narcotics officials crashed while attempting to land at Bost Airport in Lashkar Gah. The plane overran the runway and crashed into a residential area after trying to avoid a truck that pulled onto the runway. The pilot pulled up to avoid hitting the truck but was unable to gain sufficient speed to remain airborne.
"May 03, 2006",Off Adler,Russia,"Yerevan, Armenia","Sochi, Russia",Airbus A320-211,Armavia,113   ,113   ,"The jetliner crashed into the Black Sea and broke up in driving rain and low visibility after making a second attempt to land. The plane disappeared from radar screens just under four miles from shore and crashed after making a turn and heading toward Adler airport for a landing. Pilot error. The captain, being in a psychoemotional stress condition, made nose down control inputs due to the loss of pitch and roll awareness.This started the abnormal situation. The captain's insufficient pitch control inputs led to a failure to recover the aircraft and caused it to crash. Along with the inadequate control inputs from the captain, the contributing factors of the crash were also the lack of monitoring the aircraft's pitch attitude, altitude and vertical speed by the first officer and no proper reaction by the crew to GPWS warnings."
"May 14, 2006",La Ronge,Saskatchewan,Training,,Convair CV-580,Saskatchewan Government Northern Air Operations,3   ,1   ,"On a climbout after a touch-and-go landing, the aircraft veered to the left, lost altitude and crashed in a wooded area 1 nm northwest of the airport."
"May 23, 2006",Off São Tomé Island,,Training,,de Havilland Canada DHC-6 Twin Otter 300,Air São Tomé,4   ,4   ,The aircraft disappeared from radar screens while on approach to São Tomé Island. The aircraft crashed in sea a  few km off shore.
"June 03, 2006",Yaocun,China,,,KJ-2000,Military - Chinese Air Force,40   ,40   ,"Witnesses said they heard an explosion and when they reached the crash site they found the plane had crashed into a mountain and the main body of the plane had destroyed a section of bamboo forest, while the tail had dropped onto nearby fields. The plane crashed about 125 miles southwest of Shanghai. Caused by icing, after flying through several icy regions and the plane being overloaded.."
"June 11, 2006",Abéché,Chad,N'djamena,Abéché,Lockheed C-130 Hercules,Military - Chadian Air Force,7   ,5   ,"The military plane crashed into trees past the end of the runway as it tried to land at night at an unlit airport. Chadian rebels however, claim to have shot it down with a surface-to-air missile. The pilot and copilot survived."
"June 21, 2006",Jumla,Napal,Surkhet,Jumla,de Havilland Canada DHC-6 Twin Otter 300,Yeti Airlines,9   ,9   ,The plane crashed into a mountain on the east side of the airport after the pilot executed a go-around. The accident happened 1 kilometer from the airport.
"July 07, 2006",Sake,Democratic Republic Congo,Goma,Kisangani,Antonov AN-12B,Mango Airlines,5   ,5   ,The cargo plane had engine failure and struck a hill as it lost altitude.
"July 09, 2006",Irkutsk,Russia,Moscow,Irkutsk,Airbus A-310-324ET,Sibir (S7),203   ,125   ,"The plane was landing at Irkutsk International Airport in rain and low visibility when it veered off and overran the runway, struck a building and burst into flames. It was reported the plane was traveling at a high rate of speed when it landed. Crew error. The mistaken and uncontrolled actions by the crew at the stage of slowing down after landing. The unintentional and uncontrolled movement in one of the engines, which was not detected by the crew in time."
"July 10, 2006",Multan,Pakistan,Multan,Lahore,Fokker F-27 Friendship 200,Pakistan International Airlines,45   ,45   ,"The plane lost an engine during take off, struck power lines and crashed into a wheat field bursting into flames. Possible engine fire."
"July 27, 2006",Afghanistan,,Khost to Kabul,,Mil Mi-8,Afghan Army,17   ,17   ,Crashed while en route
"August 03, 2006",Bukavu,Democratic Republic Congo,Lugushwa,Bukavu,Antonov AN-28,Tracep,17   ,17   ,The aircraft was flying in low cloud and poor weather conditions as it approached the airport at Bukavu when it clipped a mountainside and plunged into the forest in flames 9 miles short of the runway.
"August 04, 2006",Near Pownal,Vermont,"Binghamton, NY","Benningham, VT",Embraer 110 Bandeirante,AirNow,1   ,1   ,"The cargo plane was flying to Benningham for weekly maintenance but was diverted to Albany because of poor visibility. After an aborted first try the plane circled for another attempt but struck a mountainside. The pilot's misinterpretation of the airplane's position relative to the final approach fix, which resulted in the displacement of the descent profile by 6 nautical miles and the subsequent controlled flight into rising terrain. Contributing to the accident were the low clouds."
"August 13, 2006",Near Piacenza,Italy,Algiers,Frankfurt,Lockheed L-100-30 Hercules,Air Algerie,3   ,3   ,The cargo plane crashed after reporting engine problems while en route .
"August 22, 2006",Near Donetsk,Ukraine,Anapa,St. Petersburg,Tupolev Tu-154M,Pulkovo Airlines,170   ,170   ,"The plane disappeared from radar shortly after making a distress call. A distress call was made at FL330 and again at FL100. The aircraft was reportly on fire before it crashed. The plane crashed in a field, 30 miles North of Donetsk and broke-up. Weather forecasters reported thunderstorms and lightning in the area at the time of the crash. The crew pushed the aircraft beyond its limits as they attempted to fly around a thunder storm. The crew steered the aircraft under manual control into an angle of attack that was beyond critical which resulted in  a stall and the subsequent transition into a flat spin and a collision with the ground."
"August 27, 2006",Lexington,Kentucky,Lexington,Atlanta,Canadair CRJ-200ER,Comair,50   ,49   ,"The jet commuter was the third of three airplanes to take off that morning. The previous two planes took off from Runway 22 without any problems. The flightcrew was cleard to taxi to Runway 22 and subsequently cleared for takeoff. However, flight 5191 used Runway 26, which is about half the length of Runway 22. The plane accelerated to 137 knots befoe it ran off the end of the runway, ran through an airport perimeter fence and impacted trees on an adjacent horse farm and burst into flames. The takeoff sequence took about 36 seconds.  The aircraft was still on the ground as the plane ran off the runway.The plane came to rest about 1,800 feet past the runway. It was dark with light rain at the time of the accident. The copilot was at the controls but it was the captain who taxied the plane into position for take off. The copilot was the lone survivor. The flight crew's failure to use available cues and aids to identify the airplane's location on the airport surface during taxi and their failure to cross check and verify that the airplane was on the correct runway before takeoff. Contributing to this accident were the flight crew's nonpertinent conversation during taxi, which resulted in loss of positional awareness and the Federal Aviation Administration's failure to require that all runway crossings be authorized only by specific air traffic control clearances."
"September 01, 2006",Mahad,Iran,Bandar Abbas,Mashad,Tupolev Tu-154M,Iran Air Tours,148   ,29   ,The plane crashed while attempting to land. The plane's left wing may have come into contact with the ground causing the plane to skid off the runway and catch fire.
"September 02, 2006",Near Kandahar,Afghanistan,,,British Aerospace Nimrod MR-2,Military - Royal Air Force,14   ,14   ,The NATO supporting aircraft crashed 12 miles west of Kandahar after the crew reported technical problems. The accident was most likely caused by an ignited fuel leak.
"September 11, 2006",Vladikavkaz,Russia,Gizel,Khankala,Mi-8 helicopter,Military - Russian Army,15   ,12   ,"Eleven high ranking officers were killed when the helicopter crashed to the ground, split in two and caught fire. A North Ossetian militant group called Kataib al-Khoul claimed responsibility for shooting down the helicopter."
"September 17, 2006",Vandeikya,Nigeria,Abuja,Obudu,Dornier 228,Military - Nigerian Air Force,18   ,13   ,"The military plane crashed en route less than 20 minutes from the end of a one-hour flight, 18 nm from its destination. Ten top ranking military officials were killed in the crash. The weather was poor at the time of the accident."
"September 29, 2006",Near Sao Felix do Araguaia,Brazil,Manaus,Brasilia,Boeing B-737-8EH /EMB-135JB,Gol Airlines / Private,161   ,154   ,"The flight disappeared from radar at 16:50 after leaving Manaus at 15:35, scheduled to arrive at Brasilia at 18:12. While en route the jetliner collided with an Embraer EMB-135BJ Legaacy 600 business jet. The Embraer was able to land safely at Serra de Cachimbo with a damaged wing and tail. Five passengers and two crew members on the Embraer were not injured. All 154 on board the 737 were killed. The flight recorder transcript from the executive jet showed that the pilots were told by Brazilian air traffic control to fly at the same altitude as the Boeing 737 before the planes collided. A Brazilian Air Force investigation concluded that a switched-off transponder on the EMB-135 contributed the plane crash. The report also said flight controllers failed to alert the pilots they were on a collision course and failed to notice the transponder was turned off."
"October 10, 2006",Stord,Norway,Stavanger,Stord,BAe 146-200,Atlantic Airways,16   ,4   ,"While attempting to land, the charter plane skidded off the end of the runway, slid down an embankment and caught fire. One survivor was seriously hurt, eleven others were not seriously injured. Burning fuel in the cabin was the main reason three passengers and one crew member died and six others were badly injured. All six spoilers failed while landing. Even with the failed spoilers, a damp runway and a slight tailwind, there should have been sufficient room to stop. However, when the pilots realized the spoilers had failed, one of them selected emergency braking not realizing that this deactivated the antilock braking system."
"October 19, 2006",Tashkent,Russia,Training/Aranchi,,Antonov An-2,Military - Russian Air Force/Uzbekistan Airways,15   ,15   ,"The plane belonging to Uzbekistan Airways and carrying Uzbek servicemen, crashed after losing control while attempting to land in poor weather conditions. On it's final approach, fog reduced visibility and the aircraft descended below the MDA. It crashed a few miles from the airport."
"October 29, 2006",Near Abuja,Nigeria,Lagos,Abuja,Boeing 737-2B7,ADC Airlines,105   ,96   ,The jetliner crashed into a corn field about a mile from the end of the runway while attempting to take off from Abuja. The pilot did not heed air traffic controllers' advice to not depart in stormy weather. The pilots incorrect actions stalled the plane.
"November 17, 2006",Puncak Jaya,Indonesia,Mulia,Ilaga,de Havilland Canada DHC-6 Twin Otter 300,Trigana Air Service,12   ,12   ,The aircraft struck a mountain seven minutes before it was scheduled to land in the remote Indonesian province of Papua.
"November 18, 2006",Near Leticia,Colombia,Bogota,Leticia,Boeing 727-23F,Aerosucre Colombia,5   ,5   ,The cargo plane was on final approach when it hit a antenna tower and crashed. Fog and poor visibility prevailed at the time of the accident.
"November 27, 2006",Tehran,Iran,Tehran,Shiraz,Antonov 74T-200,Military - Iranian Revolutionary Guard Corps Air Force,38   ,38   ,"The aircraft crashed after losing the right engine during a critical point in the takeoff. The plane stalled, veered to the right and crashed in flames. Three survivors later died in the hospital."
"December 10, 2006",Cajon Pass,California,Loma Linda,Victorville,Bell 412,Air ambulance - Mercy Air Services,3   ,3   ,"The air ambulance crashed on a repositioning flight from Loma Linda Medical Center to its home base in Victorville. The pilot and two crew members were killed. No patients were aboard. The pilot's inadvertent encounter with instrument meteorological conditions and subsequent failure to maintain terrain clearance. Contributing to the accident were the dark night conditions, fog, and mountainous terrain."
"January 01, 2007",Off Parepare,Indonesia,"Surabaya, East Java","Manado, Indonesia",Boeing B-737-4Q8,Adam Air,102   ,102   ,"While flying at FL350 the airliner went missing between Surabaya and Manado in poor weather conditions after the pilot reported strong winds. Wreckage was found 5 miles south of Parepare. The accident was caused by the autopilot being accidentally disconnected. The two pilots had been trying to fix a problem with the plane's navigation instruments when they disconnected the autopilot and lost control of the plane. Without the autopilot, the plane went out of control, listing to the right and pitching down. The IRS navigation system was repeatedly reported malfunctioning but was never repaired. This is what initially distracted the crew."
"January 09, 2007",Near Balad Air Base,Iraq,"Adana, Turkey","Balad Air Base, Iraq",Antonov 26B-100,Moldovan Aeriantur-M Air Cargo,35   ,34   ,"The cargo plane crashed in fog while attempting to land for a second time at Balad Air Base. After the first attempt to land was aborted, the plane crashed 2.5km short of the runway.The plane was carrying Turkish construction workers."
"January 20, 2007",Near Baghdad,Iraq,,,Sikorsky UH-60L Black Hawk,Military - US Army,12   ,12   ,The helicopter crashed northeast of Baghdad. Shot down by a combination of several heavy machine guns and a shoulder-fired missile
"January 25, 2007",Pau,France,Pau,Paris,Fokker 100,Regional Compagnie Aerienne Europeenne,54   ,0   ,"The crew abandoned their takeoff after the loss of an engine due to bird ingestion. The jet overshot the runway and collided with a truck, killing the driver. The landing gear sheared off and the plane came to rest in a field."
"March 07, 2007",Yogyakarta,Indonesia,Jakarta,Yogyakarta,Boeing B-737-497,Garuda Indonesia Airlines,140   ,22   ,"While attempting to land, the plane overshot the runway, crashed through the airport barrier fence and burst into flames. The cockpit voice recorder revealed that the pilot and co-pilot were arguing over their speed and wing flap angles moments before the crash. An investigator stated the passenger jet was flying at up to 265 mph, almost double the normal landing speed, while attempting to land. The captain ignored the planes automated warning system as it sounded alarms fifteen times. He also ignored calls from the co-pilot to go around and make another approach."
"March 08, 2007",Princeville,Hawaii,Sightseeing,,Aerospatiale AS350BA Rotocraft,Heli-USA Airways,7   ,4   ,"The helicopter crashed on Kauai shortly after the pilot radioed that he was having problems with the hydraulics. The helicopter hit the ground about 200 yards from it's normal landing pad. The failure of maintenance personnel to properly tighten (torque) the flight control servo lower attachment clevis, and reinstall a functioning lock washer, which resulted in a flight control disconnect and a complete loss of helicopter control. Contributing to the accident was the operator's failure to ensure its maintenance program was being executed in accordance with Federal regulations."
"March 11, 2007",Hanea,Kauai,,,Mc Donnell Douglas 369FF Rotocraft,Inter-Island,5   ,1   ,"The helicopter was flying low near the coast when there was a loud bang and parts, including the tail rotor, fell into the ocean. The helicopter then hit trees and a fence as it spiraled down into an open field. The fatigue failure of the tail rotor blade root fitting due to a manufacturing defect which resulted in the separation of the tail rotor system and loss of tail rotor control. A contributing factor to the accident were the trees that the helicopter struck during the autorotation."
"March 14, 2007",Fazenda Nossa Senhora de Lourdes,Brazil,Petrolina,Salvador,Rockwell 500S Shrike Commander,"Bahia Taxi Aéreo
	
Bahia Taxi Aéreo
	
Bahia Taxi Aéreo",4   ,4   ,"Fifteen minutes before arriving at its destination  the crew informed ATC about a technical problem and that they were losing altitude. Few minutes  later, the twin engine plane crashed into an open field."
"March 17, 2007",Samara,Russia,Surgut,Samara,Tuolev 134AK,UTAir Airlines,57   ,6   ,"While attempting to land in heavy fog, the airplane contacted the ground 400 m short of the runway. The left wing hit the ground and separated from the fuselage. The plane then rolled over inverted and the fuselage broke apart. The accident can be blamed on both the controller, who did not inform the pilot about the reduced visibility in time due to organizational problems, and on the pilot, who did not give the dispatcher the correct information about his landing trajectory and, consequently, did not decide to stop the landing procedure and try to take another approach at the time he should have done so."
"March 23, 2007",Mogadishu,Somalia,Mogadishu,Djibouti,Ilushin Il-76TD,Transaviaexport Airlines,11   ,11   ,"The cargo plane, carrying African peacekeepers, was struck by an anti-aircraft missile shortly after taking off from Mogadishu Airport. The aircraft lost a wing into the Indian Ocean and shortly thereafter crashed in the eastern outskirts of Mogadishu."
"April 25, 2007",Near Kopinang,Guyana,Kato,Kopinang,Pilatus Britten Norman BN-2A-27 Islander,Air Services,5   ,3   ,The plane landed at Kato and could not take off because of bad weather. Twenty minutes after eventually taking off the plane crashed into mountains while en route. A mother and her five-year-old son walked for about 16 hours through Guyana's jungle to safety after surviving the crash.
"April 27, 2007",Shatoi,Chechnya,,,Mi 8,Military - Russian,18   ,18   ,The helicopter was carrying out a missiion with two other aircraft when a rotor blade struck an object while attempting to land. Conflicting reports say the helicopter may have been shot down by Chechnyan rebels.
"May 05, 2007",Near Dizangue,Cameroon,"Abidjan, Ivory Coast","Douala, Cameroon",Boeing B-737-8AL,Kenya Airways,114   ,114   ,"The plane crashed in a dense, swampy forested area, 5 km from Douala Airport, moments after taking off in stormy weather. The plane was just six months old.  After take off, the plane was banking right and the pilot did not notice the inclination, but when he did, he banked the craft further right. The pilot released the flight controls for nearly one minute without engaging the auto pilot, which could have corrected the banking angle, then at 34 degrees. However, his intervention worsened the tilt. The captain grabed the controls, appeared confused about the attitude of the airplane and made corrections in an erratic manner increasing the banking angle to 50 degrees. When the bank angle increased to 70 degrees, the captain stated ""we are crashing."" The first officer told him to level the aircraft, but quickly corrected himself and said ""left, left, left captain. The aircraft  then plunged nose down into a mangrove swamp."
"May 06, 2007",Near El-Thamad,Egypt,El,Gora,de Havilland Canada DHC-6 Twin Otter,Military - French Air Force,9   ,9   ,"Collided with a truck while attempting to make an emergency landing on a road. French soldiers aboard were with  the Sinai's peacekeeping force, the Multinational Force & Observers."
"May 17, 2007",Walikale Airstrip,Congo,Walikale,Goma,Let 410UVP,Safe Air Complany,3   ,3   ,An engine on the cargo plane caught fire shortly after taking off. An emergency return attempt to the airstrip was unsuccessful and the plane crashed into a nearby forest.
"May 24, 2007",Near Pampa Hermosa,Peru,Iquitos,Pucallpa,de Havilland Canada DHC-6 Twin Otter 300,Military - Peruvian Air Force,20   ,13   ,Crashed into dense jungle shortly after taking off from Pampa Hermosa. The plane hit a hill and split in two.
"June 03, 2007",Freetown,Sierra Leone,Shuttle,,Mi-8,Paramount Airlilnes,22   ,21   ,The helicopter crashed and burned on the airport runway while attempting to land. It was shuttling passengers between Sierra Leone's coastal capital of Freetown and Lungi Airport.
"June 04, 2007",Near Milwaukee,Wisconson,"Milwaukee, WI","Detroit, MI",Cessna 550 Citation II,University of Michigan Health System,6   ,6   ,"The pilot issued a distress signal within five minutes of taking off from General Mitchell International Airport in Milwaukee, requesting an emergency return to the airport. The plane then crashed into Lake Michigan two miles off shore. The plane was carrying an organ transplant team. The pilot reported to ATC he had runaway trim prior to the accident. The pilot's mismanagement of an abnormal flight control situation through improper actions including lack of crew coordination and failing to control airspeed and to prioritize control of the airplane. The event was controllable if the captain had not allowed the airspeed and resulting control forces to increase while he tried to troubleshoot the problem. By allowing their airplane's speed to increase while engaging in poorly coordinated troubleshooting efforts, the pilots allowed and abnormal situation to escalate to an emergency."
"June 13, 2007",Selenge province,Mongolia,,,Mi-8,Mongolian Defense Ministry,22   ,15   ,"While en route to a forest fire, the helicopter crashed into dense forest on a mountain at an altitude of 6,100 feet."
"June 21, 2007",Near Kamina,Congo,Kamina,Lubumbashi,Let 410UVP,Karibu Airways,25   ,1   ,The plane crashed shortly after taking off into a swamp coming to rest upside down. A parliment member of the Democratic Republic of Congo was killed.
"June 25, 2007",Near Sihanoukville,Cambodia,Siem Reap,Sihanoukville,Antonov AN-24V,PMT Air,22   ,22   ,"The aircraft crashed into Phnom Damrey Mountain at an elevation of 1,640 feet, about 5 minutes from its destination of Sihanoukville."
"June 28, 2007",M'Banza Congo,Angola,Luanda,M'Banza,Boeing 737-2M2,TAAG Angola Airlines,78   ,5   ,"The crew undershot the runway and blew two tires on landing, causing the landing gear to collapse and one wing to dip and touch the runway. The plane then veered out of control, overran the runway and crashed into cars and a building."
"July 05, 2007",Culiacan,Mexico,,,North American CT-39A Sabreline,Jett Paqueteria SA,3   ,3   ,"The small cargo jet blew a tire and failed to take off, barreling onto the Culiacán-Navolato highway and crashing into cars, coming to a stop after hitting a building."
"July 08, 2007",Muncho Lake,British Columbia,Muncho Lake,Vancouver,de Havilland DHC-6 Twim Otter 100,Liard Air,5   ,1   ,The twin engine plane crashed shortly after taking off from a gravel airstrip at Muncho Lake. One passenger was killed.
"July 17, 2007",Sao Paulo,Brazil,Porto Alegre,Sao Paulo,Airbus A-320-233,TAM (Brazil),187   ,187   ,"The jet airliner crashed while attempting to land in heavy rain at Congonhas airport. The plane skidded off the end of the runway across a major roadway and struck a gas station and building, bursting into flames.  The right engine had a malfunctioning reverser. In this situation, the correct procedure was for the pilot to retard both throttles to idle and then advance both throttles to reverse, as if he had no problem with the reversers. The former procedure, which was changed by Airbus, was to take both throttles to idle, and then advance just the throttle corresponding to the engine with the operating reverser. It was changed by Airbus because there had been several incidents where the pilot forgot to bring both throttles back to idle, leaving one engine reversed and the other thrusting forward. The downside to this change was it would lengthen the stopping distance. The pilot was so concerned about the short and slippery runway that he chose to switch to the old procedure and got it wrong. A contributing factor was the heavy rain and wind and the fact that the newly resurfaced runway had not had grooves installed yet."
"July 23, 2007",Near Shinile,Ethiopia,Dire Dawa,Djibouti,Antonov AN-26V,Djibouti Airlines,9   ,1   ,The cargo plane crashed shortly after taking off after an engine failed. The pilot was trying to return for an emergency landing.
"July 24, 2007",Rudyerd Bay,Alaska,Sightseeing,,de Havilland DHC-2 MK.1 Beaver,Taquan Air Service,5   ,5   ,"The single engine aircraft crashed onto a heavily forested mountain, 30 miles east of Ketchican while on a sightseeing trip over Misty Fiords. The pilot's decision to continue under visual flight rules into an area of instrument meteorological conditions. Contributing to the accident was the pilot's inadequate weather evaluation and the FAA's inadequate surveillance of the commercial air tour operator."
"July 29, 2007",Moscow,Russia,Sightseeing,,Antonov AN-12BP,Atran,9   ,9   ,"The cargo plane, carrying 9 tons of cargo, crashed 4 km from the runway as it was attempting to take off from Domodedovo airport. The aircraft slammed into a field shattering debris over a wide area."
"August 09, 2007",Off Moorea,French Polynesia,Moorea,Papeete,de Havilland Canada DHC-6 Twin Otter 300,Air Moorea,20   ,20   ,Soon after taking off the plane began loosing altitude and veered to the right until it crashed into the sea 1 mile beyond the runway. Loss of pitch control of the aircraft following a break in an elevator cable.
"August 16, 2007",Near Ketchikan,Alaska,Sightseeing,,de Havilland Canada DHC-2 Beaver,SeaWind Aviation,10   ,6   ,"The float plane crashed on land into a tree, 200 feet from shore, while attempting to land. High winds were in the area at the time of the accident. The  pilot's poor decision-making and inadequate planning. To avoid the rising waves, the pilot decided to take off toward the sheltered interior of the bay, toward the rising terrain, in a direction he had never attempted before. As the pilot attempted to turn the aircraft around, the airplane hit a downdraft, which held it from climbing above the closing landscape and caused the plane to stall about 60 feet over the ground."
"August 20, 2007",Okinawa,Japan,Taipei,Naha,Boeing 737-809,China Airlines,165   ,0   ,"After a normal landing, the slats were retracted,and the mechanism came to rest as usual against the fuel tank.  On the right wing, a stop bolt that had come loose was pushed into the tank, breaching it.  The leaking fuel blew away during taxi, but once the plane stopped at the terminal, it spilled straight down and ignited from the engine's hot tailpipe. Everyone was able to evacuate but the plane was destroyed.  Boeing, aware of this failure mode due to past incidents, had ordered the nut at the end of the stop bolt to be glued on but to do this, the maintenance technician had to work awkwardly by feel and had inadvertently lost the associated washer that actually retained the bolt in place."
"August 22, 2007",Near Curitiba,Brazil,Curitiba,Jundiai,Embraer EMB-110P1 Bandeirant,Two Taxi Aero,2   ,2   ,Crashed shortly after taking off from Curitiba
"August 22, 2007",Near Kirkuk,Iraq,Transporting troops,,UH-60 Blackhawk helilcopter,Military - U.S. Army,14   ,14   ,Crashed most likely due to a mechanical problem while traveling with a second helicopter.
"August 26, 2007",Kongolo,Democratic Republic Congo,Kongolo,Goma,Antonov AN-32,Great Lakes Business Complany,15   ,14   ,"The cargo plane, carrying tin ore, lost one of it's two engines eleven minutes after taking off and tried to return to the airport. Due to strong back winds and a fully loaded plane, the aircraft clipped tree tops and crashed and burned 3 km short of the runway. The plane was overloaded by 3 tons."
"September 07, 2007",Goma,Democratic Republic Congo,Kisangi,Goma,Antonov AN-12BP,Galaxy Kavatsi Airlines,8   ,8   ,"The cargo plane, carrying palm oil, overshot the runway, crashed into a petrified lava flow and caught fire."
"September 16, 2007",Phuket,Thailand,Bangkok,Phuket,McDonnell Douglas MD-82,One-Two-Go Airlines,130   ,90   ,"While landing in heavy rain and strong cross winds, the aircraft skidded off the runway, struck an earth embankment and caught fire. The pilot attempted to land, despite 15 warning alarms and his copilot's calls to abort the attempt. Also, the plane was traveling faster and descending more sharply than normal."
"September 24, 2007",Malemba Nkulu,DR Congo,Lubumbashi,Malemba Nkulu,Let 410,Karibu Airways,6   ,1   ,Crashed while attempting to land and came to rest in a cemetery.
"October 04, 2007",Kinshasa,DR Congo,Kinshasa,Tshikapa,Antonov AN-26,Africa One Congo,22   ,21   ,While attempting to take off the No. 2 engine failed. The cargo plane crashed into a Congolese neighborhood and caught fire about three miles from the airport. The plane's mechanic was the only survivor aboard the plane.
"October 08, 2007",Near Cubarral,Colombia,Villavicencio,Uribe,Let 410 UVP-E10A,Nacional de Aviacion,17   ,17   ,Disappeared while en route.
"November 08, 2007",Khartoum,Sudan,Khartoum,Juba,Antonov 12,Juba Air Cargo,4   ,0   ,"While taking off, an engine on the cargo plane failed after the plane hit a hawk. The aircraft tried to return to the airport but crashed. The plane was transporting goods and foodstuffs for traders and international organizations in Juba. Two Sudanese soldiers were killed on the ground."
"November 30, 2007",Near Isparta,Turkey,Istanbul,Isparta,McDonnell Douglas MD-83,Atlasjet Airlines,57   ,57   ,"While making an approach to land, the passenger plane struck a mountaintop and broke apart, 7.5 miles from Isparta Airport. The accident was caused by pilot error as a result of the condition known as spatial disorientation. The pilot is believed to have lost the sight of line for the horizon and instead of trusting the flight instruments, diverted the aircraft to the route where the crash occurred."
